"Date","Price","Open","High","Low","Vol.","Change %"
"07/12/2024","205.00","210.00","210.00","198.00","0.30K","2.02%"
"07/11/2024","200.95","200.95","201.00","200.95","0.04K","0.73%"
"07/10/2024","199.50","200.00","200.00","199.50","0.33K","-0.25%"
"07/09/2024","200.00","200.00","200.00","199.50","0.16K","0.25%"
"07/08/2024","199.50","199.50","199.50","199.50","0.41K","0.76%"
"07/05/2024","198.00","199.00","199.00","198.00","0.10K","0.00%"
"07/04/2024","198.00","197.50","198.00","197.50","0.02K","-0.45%"
"07/03/2024","198.90","199.00","199.00","198.00","0.08K","-0.05%"
"07/02/2024","199.00","199.00","199.00","199.00","0.00K","0.00%"
"07/01/2024","199.00","197.00","199.00","195.00","10.18K","1.02%"
"06/28/2024","197.00","197.00","197.00","197.00","0.00K","0.51%"
"06/27/2024","196.00","195.00","196.00","195.00","0.01K","0.56%"
"06/26/2024","194.90","195.00","195.00","194.50","0.11K","0.46%"
"06/25/2024","194.00","196.00","196.00","194.00","0.02K","-1.02%"
"06/24/2024","196.00","194.00","196.00","194.00","0.01K","0.77%"
"06/21/2024","194.50","191.90","194.50","191.00","0.06K","1.83%"
"06/20/2024","191.00","194.50","194.50","191.00","0.34K","-1.55%"
"06/19/2024","194.00","197.00","200.00","193.50","0.55K","-1.52%"
"06/14/2024","197.00","195.00","197.00","194.00","0.23K","0.00%"
"06/12/2024","197.00","197.00","197.00","197.00","0.23K","0.00%"
"06/11/2024","197.00","197.00","197.00","197.00","0.01K","0.51%"
"06/10/2024","196.00","199.00","199.00","196.00","0.24K","0.00%"
"06/07/2024","196.00","196.00","196.00","196.00","0.16K","0.00%"
"06/06/2024","196.00","200.00","200.00","196.00","0.44K","-1.01%"
"06/05/2024","198.00","200.00","200.00","198.00","1.44K","1.02%"
"06/04/2024","196.00","197.00","198.00","196.00","0.45K","1.03%"
"06/03/2024","194.00","198.00","198.00","194.00","0.01K","-1.52%"
"05/31/2024","197.00","199.00","199.00","196.00","3.80K","1.03%"
"05/30/2024","195.00","200.00","200.00","193.00","0.82K","1.04%"
"05/29/2024","193.00","193.00","193.00","192.00","3.60K","0.00%"
"05/28/2024","193.00","198.00","199.90","193.00","0.16K","0.00%"
"05/27/2024","193.00","193.00","193.00","193.00","1.34K","0.52%"
"05/23/2024","192.00","190.00","193.00","190.00","2.97K","-0.52%"
