"Date","Price","Open","High","Low","Vol.","Change %"
"10/25/2023","6.03","6.08","6.11","6.03","1.03M","-0.66%"
"10/24/2023","6.07","6.06","6.11","6.03","4.81M","0.33%"
"10/23/2023","6.05","6.06","6.12","5.96","3.97M","0.17%"
"10/20/2023","6.04","6.03","6.11","5.98","975.02K","-0.17%"
"10/19/2023","6.05","6.07","6.13","5.99","1.23M","-0.33%"
"10/18/2023","6.07","6.05","6.10","6.00","1.28M","-0.33%"
"10/17/2023","6.09","5.98","6.19","5.98","1.80M","2.18%"
"10/16/2023","5.96","6.04","6.08","5.91","2.36M","-1.97%"
"10/13/2023","6.08","6.18","6.18","5.99","3.03M","-1.94%"
"10/12/2023","6.20","6.29","6.35","6.08","3.95M","-1.59%"
"10/11/2023","6.30","6.33","6.35","6.27","12.69M","0.00%"
"10/10/2023","6.30","6.35","6.35","6.20","2.51M","0.80%"
"10/09/2023","6.25","6.30","6.34","6.21","2.33M","-1.73%"
"10/06/2023","6.36","6.38","6.38","6.33","413.67K","-0.31%"
"10/05/2023","6.38","6.38","6.39","6.35","1.32M","0.00%"
"10/04/2023","6.38","6.40","6.40","6.35","1.45M","-0.16%"
"10/03/2023","6.39","6.40","6.40","6.37","993.81K","-0.16%"
"10/02/2023","6.40","6.45","6.45","6.35","1.09M","-0.78%"
"09/28/2023","6.45","6.41","6.47","6.35","1.21M","0.62%"
"09/27/2023","6.41","6.44","6.46","6.38","1.56M","-0.62%"
"09/26/2023","6.45","6.48","6.48","6.40","3.00M","-0.15%"
"09/25/2023","6.46","6.36","6.60","6.35","7.84M","1.10%"
"09/22/2023","6.39","6.25","6.39","6.20","1.38M","1.75%"
"09/21/2023","6.28","6.10","6.38","5.96","24.47M","3.29%"
"09/20/2023","6.08","6.22","6.24","6.08","1.65M","-2.25%"
"09/19/2023","6.22","6.26","6.29","6.22","731.02K","-0.48%"
"09/18/2023","6.25","6.19","6.27","6.19","2.67M","1.79%"
"09/15/2023","6.14","6.31","6.31","6.14","5.35M","-2.38%"
"09/14/2023","6.29","6.38","6.38","6.29","812.17K","-1.26%"
"09/13/2023","6.37","6.38","6.39","6.37","900.36K","0.00%"
"09/12/2023","6.37","6.36","6.38","6.30","1.37M","0.31%"
"09/11/2023","6.35","6.37","6.38","6.34","957.74K","-0.16%"
"09/08/2023","6.36","6.37","6.38","6.34","560.12K","0.00%"
"09/07/2023","6.36","6.39","6.41","6.34","1.11M","0.16%"
"09/06/2023","6.35","6.38","6.38","6.32","336.74K","-0.47%"
"09/05/2023","6.38","6.30","6.41","6.27","1.52M","1.27%"
"09/04/2023","6.30","6.30","6.33","6.26","5.24M","0.00%"
"09/01/2023","6.30","6.38","6.38","6.28","971.98K","-1.56%"
"08/31/2023","6.40","6.34","6.40","6.34","650.54K","0.95%"
"08/30/2023","6.34","6.42","6.42","6.33","715.19K","-1.25%"
"08/29/2023","6.42","6.42","6.45","6.40","747.69K","-0.16%"
"08/28/2023","6.43","6.35","6.43","6.34","649.07K","1.10%"
"08/25/2023","6.36","6.37","6.39","6.34","2.25M","-0.31%"
"08/24/2023","6.38","6.35","6.40","6.34","926.38K","1.43%"
"08/23/2023","6.29","6.37","6.42","6.29","1.31M","-0.94%"
"08/22/2023","6.35","6.40","6.43","6.35","2.51M","-0.94%"
"08/21/2023","6.41","6.41","6.47","6.39","1.22M","0.00%"
"08/18/2023","6.41","6.40","6.41","6.35","324.63K","0.31%"
"08/17/2023","6.39","6.35","6.41","6.22","2.71M","0.63%"
"08/16/2023","6.35","6.35","6.39","6.21","5.49M","0.00%"
"08/15/2023","6.35","6.41","6.42","6.32","2.31M","-0.78%"
"08/14/2023","6.40","6.50","6.55","6.39","3.20M","-1.54%"
"08/11/2023","6.50","6.66","6.66","6.48","3.00M","-2.26%"
"08/10/2023","6.65","6.68","6.69","6.63","978.56K","-0.60%"
"08/09/2023","6.69","6.68","6.85","6.66","960.53K","0.30%"
"08/08/2023","6.67","6.68","6.69","6.63","763.96K","-0.15%"
"08/07/2023","6.68","6.65","6.70","6.59","482.84K","0.45%"
"08/04/2023","6.65","6.58","6.65","6.54","774.98K","1.22%"
"08/03/2023","6.57","6.70","6.70","6.56","2.39M","-1.94%"
"08/02/2023","6.70","6.65","6.71","6.61","1.53M","0.90%"
"08/01/2023","6.64","6.60","6.73","6.60","1.58M","0.61%"
"07/31/2023","6.60","6.47","6.60","6.45","707.69K","1.85%"
"07/28/2023","6.48","6.63","6.63","6.47","826.93K","-1.37%"
"07/27/2023","6.57","6.62","6.62","6.54","423.09K","-0.76%"
"07/26/2023","6.62","6.60","6.67","6.60","472.09K","0.00%"
"07/25/2023","6.62","6.65","6.66","6.58","422.21K","-0.60%"
"07/24/2023","6.66","6.66","6.68","6.66","141.96K","0.00%"
"07/20/2023","6.66","6.74","6.74","6.63","459.21K","-1.04%"
"07/19/2023","6.73","6.81","6.81","6.63","714.65K","-0.44%"
"07/18/2023","6.76","6.70","6.84","6.65","6.52M","0.90%"
"07/17/2023","6.70","6.64","6.74","6.60","3.52M","0.60%"
"07/14/2023","6.66","6.67","6.67","6.65","238.43K","-0.15%"
"07/13/2023","6.67","6.69","6.69","6.65","5.68M","-0.15%"
"07/12/2023","6.68","6.52","6.69","6.52","3.78M","2.45%"
"07/11/2023","6.52","6.48","6.52","6.48","6.31M","0.46%"
"07/10/2023","6.49","6.50","6.52","6.48","3.56M","-0.15%"
"07/07/2023","6.50","6.51","6.51","6.48","1.35M","0.00%"
"07/06/2023","6.50","6.47","6.53","6.45","3.66M","0.62%"
"07/05/2023","6.46","6.45","6.47","6.44","327.32K","0.31%"
"07/04/2023","6.44","6.50","6.50","6.34","977.30K","-0.77%"
"07/03/2023","6.49","6.45","6.51","6.44","2.49M","0.93%"
"06/26/2023","6.43","6.41","6.50","6.38","1.39M","-0.31%"
"06/23/2023","6.45","6.39","6.45","6.37","531.24K","0.94%"
"06/22/2023","6.39","6.36","6.41","6.34","864.92K","0.63%"
"06/21/2023","6.35","6.31","6.36","6.30","1.84M","0.95%"
"06/20/2023","6.29","6.29","6.41","6.28","5.73M","-0.16%"
"06/19/2023","6.30","6.38","6.41","6.27","5.31M","-1.10%"
"06/16/2023","6.37","6.36","6.42","6.29","4.60M","0.47%"
"06/15/2023","6.34","6.33","6.38","6.33","3.52M","0.00%"
"06/14/2023","6.34","6.36","6.40","6.28","1.35M","-0.16%"
"06/13/2023","6.35","6.28","6.36","6.28","3.90M","0.79%"
"06/12/2023","6.30","6.37","6.37","6.27","2.52M","-0.79%"
"06/09/2023","6.35","6.39","6.39","6.30","843.86K","-0.78%"
"06/08/2023","6.40","6.46","6.54","6.34","2.39M","-1.23%"
"06/07/2023","6.48","6.49","6.51","6.48","961.47K","-0.15%"
"06/06/2023","6.49","6.49","6.51","6.43","994.39K","-0.15%"
"06/05/2023","6.50","6.53","6.53","6.43","5.01M","0.15%"
"06/02/2023","6.49","6.55","6.56","6.47","2.37M","-0.92%"
"06/01/2023","6.55","6.57","6.59","6.53","1.70M","-0.15%"
"05/31/2023","6.56","6.60","6.60","6.55","1.02M","-0.46%"
"05/30/2023","6.59","6.54","6.59","6.52","409.67K","0.61%"
"05/29/2023","6.55","6.55","6.60","6.53","1.03M","0.00%"
"05/26/2023","6.55","6.52","6.55","6.46","1.62M","0.46%"
"05/25/2023","6.52","6.54","6.56","6.52","228.58K","-0.15%"
"05/24/2023","6.53","6.55","6.55","6.50","542.07K","-0.31%"
"05/23/2023","6.55","6.55","6.60","6.55","341.39K","-0.46%"
"05/22/2023","6.58","6.54","6.60","6.52","1.98M","0.46%"
"05/19/2023","6.55","6.56","6.58","6.52","536.62K","-0.15%"
"05/18/2023","6.56","6.55","6.60","6.55","1.81M","0.00%"
"05/17/2023","6.56","6.52","6.57","6.52","723.75K","0.92%"
"05/16/2023","6.50","6.59","6.60","6.45","2.03M","-0.91%"
"05/15/2023","6.56","6.63","6.63","6.50","1.15M","-0.76%"
"05/12/2023","6.61","6.73","6.73","6.61","564.91K","-1.49%"
"05/11/2023","6.71","6.67","6.77","6.67","502.75K","0.90%"
"05/10/2023","6.65","6.63","6.74","6.59","2.20M","0.45%"
"05/09/2023","6.62","6.68","6.68","6.56","609.30K","-0.15%"
"05/08/2023","6.63","6.65","6.66","6.56","1.14M","0.00%"
"05/05/2023","6.63","6.56","6.66","6.52","631.27K","1.22%"
"05/04/2023","6.55","6.57","6.59","6.52","1.23M","-0.15%"
"05/03/2023","6.56","6.59","6.67","6.40","2.20M","-0.15%"
"05/02/2023","6.57","6.72","6.72","6.56","2.85M","-1.94%"
"05/01/2023","6.70","6.93","6.93","6.63","2.84M","-2.19%"
"04/28/2023","6.85","6.64","6.95","6.54","11.18M","4.26%"
"04/27/2023","6.57","6.55","6.61","6.52","4.37M","0.31%"
"04/26/2023","6.55","6.50","6.73","6.50","12.80M","0.46%"
"04/25/2023","6.52","6.35","6.62","6.35","16.14M","2.19%"
"04/24/2023","6.38","6.36","6.41","6.34","5.86M","0.31%"
"04/19/2023","6.36","6.31","6.37","6.31","5.33M","0.47%"
"04/18/2023","6.33","6.32","6.37","6.30","6.91M","0.32%"
"04/17/2023","6.31","6.35","6.35","6.28","8.39M","-0.16%"
"04/14/2023","6.32","6.35","6.37","6.30","4.61M","-0.47%"
"04/13/2023","6.35","6.30","6.38","6.29","6.84M","1.93%"
"04/12/2023","6.23","6.30","6.33","6.23","7.84M","-0.95%"
"04/11/2023","6.29","6.33","6.36","6.28","12.04M","-0.32%"
"04/10/2023","6.31","6.24","6.38","6.21","6.15M","0.96%"
"04/07/2023","6.25","6.32","6.32","6.23","4.63M","-0.95%"
"04/06/2023","6.31","6.35","6.37","6.25","5.90M","-0.47%"
"04/05/2023","6.34","6.37","6.48","6.32","8.36M","-0.16%"
"04/04/2023","6.35","6.37","6.39","6.34","5.83M","-0.16%"
"04/03/2023","6.36","6.29","6.36","6.29","6.86M","1.27%"
